Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
06-03-2018,969,1030,965.4,982.25,992.93,151224,6349,150155396,72348,47.84,64.6,13.25
05-03-2018,965,969.7,957.55,962.1,962.3,57412,1673,55247686,42489,74.01,12.15,-2.9
01-03-2018,955,980.05,948.2,953.75,960.75,34436,3083,33084425,11465,33.29,31.85,-1.25
28-02-2018,940,954.95,932,944.4,946.32,29528,2090,27942845,8750,29.63,22.95,4.4
27-02-2018,956.6,960.8,932.45,940.2,942.55,17570,1639,16560530,4760,27.09,28.35,-16.4
26-02-2018,960,970.15,946.55,951.5,954.1,12249,1329,11686727,4505,36.78,23.6,-8.5
23-02-2018,964,978.4,958,962.25,969.61,227072,1427,220171092,206686,91.02,20.4,-1.75
22-02-2018,927,963.8,925,956.65,949.87,43828,2103,41630814,11137,25.41,38.8,29.65
21-02-2018,929,957.55,927.3,932.85,936.83,36902,2432,34570997,8859,24.01,30.25,3.85
20-02-2018,931.95,931.95,912.05,917.45,919.57,17020,731,15651025,4571,26.86,19.9,-14.5
19-02-2018,959,959,915,927.5,930.53,32440,2034,30186327,6135,18.91,44,-31.5
16-02-2018,993.8,993.8,950,955.45,964.47,39041,1644,37653752,9643,24.7,43.8,-38.35
15-02-2018,995,995,980.65,986.9,985.77,40423,3026,39847705,14274,35.31,14.35,-8.1
14-02-2018,1000,1005,976,984.3,989.34,48522,2526,48004655,14535,29.96,29,-15.7
12-02-2018,939,981.15,939,974.1,963.11,52437,2210,50502779,12251,23.36,42.15,35.1
09-02-2018,877.2,943.7,864.9,935.4,919.02,80938,4187,74383463,9506,11.74,78.8,58.2
08-02-2018,864,925,848.2,913.75,897.96,83772,5352,75223790,21759,25.97,76.8,49.75
07-02-2018,868.7,878,832.35,858.2,844.23,99443,3464,83952766,52430,52.72,45.65,-10.5
06-02-2018,794,848,765,812.05,805.03,165469,8730,133207655,41525,25.1,83,18.05
05-02-2018,919,919,857.4,885,883.7,59580,3472,52650828,21300,35.75,61.6,-34
02-02-2018,958,958,917.55,927.4,936.38,58083,3700,54387911,15615,26.88,40.45,-30.6
01-02-2018,920.45,970,913,958.9,941.02,79109,4019,74443035,16880,21.34,57,38.45
31-01-2018,925,928.1,900.1,908.6,908.28,26372,1831,23953118,10736,40.71,28,-16.4
30-01-2018,923.35,929.7,910,919.5,917.96,32614,1432,29938489,8010,24.56,19.7,-3.85
29-01-2018,955,955.45,911.95,923.35,924.55,30721,1550,28403108,11663,37.96,43.5,-31.65
25-01-2018,945.5,958.2,939.95,945.95,947,21596,1355,20451422,7839,36.3,18.25,0.45
24-01-2018,955,962.35,943.05,945.5,950.18,167820,2609,159459233,133588,79.6,19.3,-9.5
23-01-2018,935,952.1,931,943,940.82,117805,1321,110833100,85976,72.98,21.1,8
22-01-2018,946.05,957.55,929.55,932.9,939.66,31914,1356,29988379,10397,32.58,28,-13.15
19-01-2018,936.95,965,935.55,943.95,946.15,21495,807,20337414,4284,19.93,29.45,7
18-01-2018,973,989.9,923,936.95,961.91,53956,2005,51900568,17125,31.74,66.9,-36.05
17-01-2018,934.9,973,908.45,960.3,945.57,33423,1635,31603857,7376,22.07,64.55,25.4
16-01-2018,937,950.05,923,934.9,933.17,27983,1348,26113015,7470,26.69,27.05,-2.1
15-01-2018,980,986,935,945.35,949.32,48264,2376,45818041,18496,38.32,51,-34.65
12-01-2018,997.15,999,962.8,967.3,976.83,40675,1897,39732369,18783,46.18,36.2,-29.85
11-01-2018,999.95,1007.5,983.05,993.05,994.61,686138,1344,682441207,654082,95.33,24.45,-6.9
10-01-2018,996.15,1002.9,989.75,995.45,996.02,13332,1320,13278967,3731,27.99,13.15,-0.7
09-01-2018,1012.6,1015.45,983.9,989.75,994.48,25349,1576,25209009,8137,32.1,31.55,-22.85
08-01-2018,1010,1020.9,1003.5,1012.3,1011.52,31481,1584,31843648,8625,27.4,17.4,2.3
05-01-2018,994,1012,985.65,998.75,999.18,44141,2249,44104671,8790,19.91,26.35,4.75
04-01-2018,980.6,992.45,975,983.15,985.39,23002,1195,22665943,4875,21.19,17.45,2.55
03-01-2018,1000,1008.9,975,979.2,988.08,30617,1563,30251990,7186,23.47,33.9,-20.8
02-01-2018,986.7,991.15,965,976.75,975.17,20951,1041,20430843,4245,20.26,26.15,-9.95
01-01-2018,999,999,976.4,984.15,987.86,24786,1064,24485056,8613,34.75,22.6,-14.85
29-12-2017,1009.1,1014.9,982.75,986.8,995.65,35632,1547,35476981,9422,26.44,32.15,-22.3
28-12-2017,1007,1016,987.25,999.3,997.16,44694,1968,44566906,14155,31.67,28.75,-7.7
27-12-2017,1048,1059,995.05,1007.15,1021.87,51382,2212,52505516,13843,26.94,63.95,-40.85
26-12-2017,1024,1045.75,1013.35,1031.1,1032.29,96974,3531,100105674,18634,19.22,32.4,7.1
22-12-2017,942.1,1002,942.1,992.3,978.41,128255,4226,125486065,26852,20.94,59.9,50.2
21-12-2017,912.2,935.25,912.2,928.9,927.9,19369,797,17972472,5003,25.83,23.05,16.7
20-12-2017,925,940,911.35,915.95,923.08,29704,983,27419094,10916,36.75,28.65,-9.05
19-12-2017,905.05,928.7,904.4,925.15,918.25,36735,1298,33731969,7979,21.72,24.3,20.1
18-12-2017,905.1,919.9,864.25,904.5,901.58,30999,1283,27948117,6204,20.01,55.65,-0.6
15-12-2017,904.2,916.9,902,904.25,909.15,18013,675,16376545,4722,26.21,14.9,0.05
14-12-2017,900,912,885,887.65,895.94,21533,834,19292254,6155,28.58,27,-12.35
13-12-2017,903.2,932.15,894.45,900.6,914.7,39264,1425,35914721,3918,9.98,37.7,-2.6
12-12-2017,900,922,884.5,908.1,901.8,45778,1773,41282701,5927,12.95,37.5,8.1
11-12-2017,914,924.95,881.65,906,912.43,33382,1359,30458704,6335,18.98,43.3,-8
08-12-2017,892,913.55,888,905.9,905.92,55491,1835,50270458,10059,18.13,25.55,13.9
07-12-2017,897.4,897.4,875,883.4,881.45,53164,2188,46861405,10924,20.55,22.4,-14
06-12-2017,909.9,935.4,875.65,890.35,906.71,62875,2453,57009321,13958,22.2,59.75,-19.55
05-12-2017,915,924.45,905.15,915.8,915.02,46160,1899,42237175,8148,17.65,19.3,0.8
04-12-2017,957.15,971.35,920.8,924,943.92,43199,1766,40776307,9798,22.68,50.55,-33.15
01-12-2017,980,1000.4,943.3,952.05,977.34,66458,2496,64952111,11258,16.94,57.1,-27.95
30-11-2017,983.8,987.75,968,976.9,976.42,57416,2269,56062113,7265,12.65,19.75,-6.9
29-11-2017,986,1009.1,977.85,988.9,993.84,75231,2665,74767406,19730,26.23,31.25,2.9
28-11-2017,952,991.8,952,984.45,978.9,99766,3528,97660575,16486,16.52,39.8,32.45
27-11-2017,928.8,962,919.8,952,951.52,67520,2612,64246440,9037,13.38,42.2,23.2
24-11-2017,933,972.65,918.5,929.4,954.95,112297,4222,107238528,22477,20.02,54.15,-3.6
23-11-2017,897.9,938.9,897,927.2,924.54,156756,5626,144927017,25299,16.14,41.9,29.3
22-11-2017,855.85,899.1,846.55,888.9,880.77,97286,3886,85686798,15520,15.95,52.55,33.05
21-11-2017,865,866.2,850,853.1,854.42,27300,1067,23325794,5743,21.04,16.2,-11.9
20-11-2017,855.3,869.95,854.95,859.9,862,34053,1598,29353835,8157,23.95,15,4.6
17-11-2017,854,870.15,844.8,850.9,858.39,29277,1212,25131039,8077,27.59,25.35,-3.1
16-11-2017,849.15,850.65,832.65,845.75,843.98,21194,879,17887356,5246,24.75,18,-3.4
15-11-2017,850,874,824.95,836.8,849.63,71966,2825,61144494,13275,18.45,49.05,-13.2
14-11-2017,869.1,904,843,857.35,874.72,179546,6894,157051972,22806,12.7,61,-11.75
13-11-2017,867.3,882.3,867.3,872.45,875.2,33079,1242,28950593,8209,24.82,15,5.15
10-11-2017,871.8,884.75,863,871.1,874.08,16711,725,14606742,4172,24.97,21.75,-0.7
09-11-2017,894.75,894.75,864.55,871.5,875.71,38393,2022,33621098,10549,27.48,30.2,-23.25
08-11-2017,890,908.75,873.95,884.2,893.83,24832,1095,22195649,5578,22.46,34.8,-5.8
07-11-2017,900.7,917.45,888.4,893.75,901.29,51815,2365,46700481,10910,21.06,29.05,-6.95
06-11-2017,900,900,886.55,895.3,894.36,23738,1155,21230250,5850,24.64,13.45,-4.7
03-11-2017,905.05,906.05,890,891.9,896.2,30508,1268,27341370,8471,27.77,16.05,-13.15
02-11-2017,898.75,904.9,890,896.65,898.52,44931,2091,40371311,7629,16.98,14.9,-2.1
01-11-2017,857.8,916,857.8,889.25,898.81,124517,4784,111917622,19880,15.97,58.2,31.45
31-10-2017,863,867,847.25,851.6,854.09,54179,2231,46273917,19041,35.14,19.75,-11.4
30-10-2017,885,887.55,865.85,870.15,873.52,62510,2323,54603646,15297,24.47,21.7,-14.85
27-10-2017,910,914.8,880.1,885.5,897.51,105077,3929,94307329,31283,29.77,34.7,-24.5
26-10-2017,811,924,811,905.9,894.49,320346,13905,286546442,45349,14.16,113,94.9
25-10-2017,790,818,790,807.7,807.74,87196,2734,70432025,31553,36.19,28,17.7
24-10-2017,775,784.2,768.95,773.7,775.26,22035,874,17082884,3957,17.96,15.25,-1.3
23-10-2017,791.15,792,764.8,770.95,779.15,41774,1659,32548058,10803,25.86,27.2,-20.2
19-10-2017,771,790,771,787.6,784.83,29637,1046,23259872,10388,35.05,19,16.6
18-10-2017,798,798,764.55,768.15,777.08,64996,2727,50507015,18498,28.46,33.45,-29.85
17-10-2017,745,817.2,732.75,799.05,784.24,136850,5209,107323164,16905,12.35,84.45,54.05
16-10-2017,717.5,760.05,713.5,744.8,742.27,73202,2867,54335313,12297,16.8,46.55,27.3
13-10-2017,722.25,736.05,702,718.9,723.95,29368,1166,21261102,8784,29.91,34.05,-3.35
12-10-2017,703,737.9,685.35,720.6,708.03,65361,2208,46277850,16508,25.26,52.55,17.6
11-10-2017,698.9,718.15,687.5,696.6,702.35,62652,2209,44003570,13975,22.31,30.65,-2.3
10-10-2017,691.25,704.8,691.25,693.25,696.81,25140,1071,17517717,6167,24.53,13.55,2
09-10-2017,680,706,675,691.15,692.77,66409,2395,46005968,16753,25.23,31,11.15
06-10-2017,684,694,670,678.45,681.04,60409,2135,41140844,9934,16.44,24,-5.55
05-10-2017,631,692.9,631,682.8,672.23,145450,4971,97775503,20081,13.81,61.9,51.8
04-10-2017,611,632,610.2,626.45,625.18,34455,1336,21540634,8051,23.37,21.8,15.45
03-10-2017,605,611,599,608.25,605.03,18688,600,11306744,5590,29.91,12,3.25
29-09-2017,590.85,608.7,588.7,597.95,600.88,35254,1341,21183428,10052,28.51,20,7.1
28-09-2017,583.25,593.95,581.5,585.1,586.87,25509,1060,14970363,4197,16.45,12.45,1.85
27-09-2017,604.4,609.15,586.1,588.15,594.77,30619,975,18211334,10431,34.07,23.05,-16.25
26-09-2017,597.6,604.3,592,597.25,597.64,29375,1012,17555559,5607,19.09,12.3,-0.35
25-09-2017,569,606.95,563.1,591,589.52,45034,1747,26548629,8915,19.8,43.85,22
22-09-2017,599.15,599.2,575,579.55,586.89,45870,1366,26920498,9369,20.43,24.2,-19.6
21-09-2017,604.6,606.7,594.1,597.9,599.75,26801,867,16073938,4707,17.56,12.6,-6.7
20-09-2017,610,615.4,602.05,604.55,608.4,43540,1292,26489521,12168,27.95,13.35,-5.45
19-09-2017,607.4,619.9,607.05,615.25,615.85,33376,1264,20554566,9801,29.37,12.85,7.85
18-09-2017,590,610.05,590,603.55,604.2,31389,1127,18965124,9241,29.44,20.05,13.55
15-09-2017,601,601,588.5,592.75,594.25,38237,1451,22722419,6451,16.87,12.5,-8.25
14-09-2017,605,611,596,601.4,604.12,36795,1188,22228464,9208,25.03,15,-3.6
13-09-2017,609,618,597.85,601.05,607.26,41298,1530,25078676,7885,19.09,20.15,-7.95
12-09-2017,618.7,618.7,601.85,606.45,610.98,49265,1481,30099872,8398,17.05,16.85,-12.25
11-09-2017,597,618.8,597,610.9,611.35,82243,2634,50279193,27261,33.15,21.8,13.9
08-09-2017,570.15,598.1,570.15,593.9,584.91,84342,2602,49332749,19585,23.22,27.95,23.75
07-09-2017,577,581.35,564,567.65,572.49,41371,1338,23684469,8515,20.58,17.35,-9.35
06-09-2017,573.95,585,571.15,576.45,577.66,45020,1672,26006099,12083,26.84,13.85,2.5
05-09-2017,578,586.45,574.5,576.75,579.15,54861,1859,31772630,7022,12.8,11.95,-1.25
04-09-2017,593.5,597.25,572,574.5,580.21,63525,2113,36857676,17739,27.92,25.25,-19
01-09-2017,607.4,607.4,587.2,590.95,597.59,61115,1998,36521635,22626,37.02,20.2,-16.45
31-08-2017,619,623.75,601.15,605.1,611.83,48939,2028,29942522,10462,21.38,22.6,-13.9
30-08-2017,629.7,637.55,613.1,618.2,626.72,51531,1985,32295390,11496,22.31,24.45,-11.5
29-08-2017,622,636.8,618,622.45,627.2,127176,4234,79764887,22010,17.31,18.8,0.45
28-08-2017,598.45,626.65,583.1,621.7,606.5,138908,4499,84247764,33211,23.91,43.55,23.25
24-08-2017,578,610.8,578,593,598.35,179855,5226,107615357,47518,26.42,32.8,15
23-08-2017,575,584.4,569.5,577.9,577.56,22453,788,12968039,7864,35.02,14.9,2.9
22-08-2017,565.9,579.15,562.95,569.45,570.94,56812,1274,32436160,28240,49.71,16.2,3.55
21-08-2017,570.7,592,559,564.45,578.77,75993,2476,43982609,14647,19.27,33,-6.25
18-08-2017,557.9,579.45,551,570.7,568.75,72527,2942,41249780,9511,13.11,28.45,12.8
17-08-2017,530,575.5,530,563.6,560.38,141626,4867,79364081,23354,16.49,45.5,33.6
16-08-2017,529.9,536.1,524.3,528,529.46,55824,1924,29556548,10479,18.77,11.8,-1.9
14-08-2017,549,549,521.2,525.5,527.83,49852,1891,26313317,12404,24.88,27.8,-23.5
11-08-2017,506.2,540.6,493,521.85,519.75,159866,6185,83090070,16914,10.58,47.6,15.65
10-08-2017,561.75,561.75,505,516.95,533.22,95741,3261,51051061,26853,28.05,56.75,-44.8
09-08-2017,577.4,585,549.95,561.75,563.52,112511,3516,63402318,19056,16.94,35.05,-15.65
08-08-2017,537,593.55,537,577.65,581.81,912671,9552,530998447,641693,70.31,56.55,40.65
07-08-2017,526,540,525.5,537.95,536.53,51405,1536,27580363,16490,32.08,14.5,11.95
04-08-2017,528,529,521.6,525.5,524.8,28807,1020,15117877,10984,38.13,7.4,-2.5
03-08-2017,518,530,515.5,527.9,522.87,43978,1427,22994977,15657,35.6,14.5,9.9
02-08-2017,531,534.75,520.25,523.8,527.69,53470,1390,28215845,18443,34.49,14.5,-7.2
01-08-2017,502.4,528.95,502.4,526.75,521.5,73160,2528,38153178,20609,28.17,26.55,24.35
31-07-2017,509.8,513.9,500.8,504,503.97,23977,1061,12083658,5725,23.88,13.1,-5.8
28-07-2017,514.55,520.75,504,507.7,511.44,44374,1666,22694636,15291,34.46,16.75,-6.85
27-07-2017,527,527.85,514.75,517.2,521.59,36175,1788,18868623,6603,18.25,13.1,-9.8
26-07-2017,516.2,530.95,513,527.4,522.09,54977,2093,28702942,13573,24.69,17.95,11.2
25-07-2017,525,526.6,509.9,513.1,517.56,53858,2634,27874731,8436,15.66,16.7,-11.9
24-07-2017,517.75,532.6,516,520.5,525.52,82794,2620,43510156,22953,27.72,16.6,2.75
21-07-2017,519.85,527,515.2,517.05,521.24,26350,1714,13734741,7465,28.33,11.8,-2.8
20-07-2017,524.95,524.95,513.75,516.15,518.63,13269,883,6881751,3161,23.82,11.2,-8.8
19-07-2017,520.85,535,520.6,524.9,526.93,20373,1172,10735104,3950,19.39,14.4,4.05
18-07-2017,533.3,535.5,511,518.25,524.68,43915,3569,23041411,15461,35.21,24.5,-15.05
17-07-2017,537.35,545.55,532.3,538.6,538.62,21478,991,11568441,5630,26.21,13.25,1.25
14-07-2017,544,549,500.15,543.25,530.7,117055,5371,62120888,19362,16.54,48.85,-0.75
13-07-2017,528,549.25,526.2,543.85,541.22,155513,5432,84166549,25963,16.7,23.05,15.85
12-07-2017,499,528.05,492.6,520.9,508.11,144181,4577,73259932,21378,14.83,35.45,21.9
11-07-2017,492,507.2,488.65,495.3,498.38,72200,2562,35982702,19221,26.62,18.55,3.3
10-07-2017,483.8,491.7,479,490.05,485.66,69940,1374,33966751,38323,54.79,12.7,6.25
07-07-2017,453,493.95,450,476.65,476.86,100397,3676,47874907,20024,19.94,43.95,23.65
06-07-2017,461,462.1,452.8,454.8,459.37,27131,970,12463187,10104,37.24,9.3,-6.2
05-07-2017,462.35,467,456.2,457.8,460.88,15404,658,7099329,4327,28.09,10.8,-4.55
04-07-2017,474,474.35,460.25,463.8,467.17,19890,777,9291998,7301,36.71,14.1,-10.2
03-07-2017,453,476,453,471.35,467.82,60583,2148,28341715,16046,26.49,23,18.35
30-06-2017,436.55,452,431.8,448.55,445.85,21700,940,9674914,7689,35.43,20.2,12
29-06-2017,426.8,442,426.8,438.2,436.49,27499,1068,12002958,8487,30.86,15.2,11.4
28-06-2017,416,429.9,410,421,421.52,44104,1703,18590665,11702,26.53,19.9,5
27-06-2017,428,429,405.05,407.15,416.79,32362,1663,13488055,10257,31.69,23.95,-20.85
23-06-2017,437.9,439.5,425,427.2,430.7,11976,1182,5158078,5886,49.15,14.5,-10.7
22-06-2017,442,449.2,430,433.7,440.02,18488,1476,8135166,8614,46.59,19.2,-8.3
21-06-2017,445.1,446.4,442,442.75,443.29,6624,672,2936363,2747,41.47,4.4,-2.35
20-06-2017,446.7,450,443,446.45,446.82,20154,1396,9005205,5856,29.06,7,-0.25
19-06-2017,446.45,451.15,441.6,443.1,445.74,16364,1175,7294083,6281,38.38,9.55,-3.35
16-06-2017,453.55,457.8,442.1,444.6,448.76,20507,1154,9202737,7853,38.29,15.7,-8.95
15-06-2017,446.65,461,444.75,450.2,454.34,31906,1571,14496068,10678,33.47,16.25,3.55
14-06-2017,450.9,451,446.4,448.3,448.89,10749,808,4825129,5006,46.57,4.6,-2.6
13-06-2017,446.1,452.3,445.05,449.8,449.62,16522,1108,7428682,6519,39.46,7.25,3.7
12-06-2017,447,453.85,444.65,446.1,448.69,37492,1382,16822289,17504,46.69,9.2,-0.9
09-06-2017,445,452.9,445,446.9,448.22,56574,2074,25357674,15160,26.8,7.9,1.9
08-06-2017,440.5,444.95,439.7,442.5,442.75,24316,968,10765883,9522,39.16,5.25,2
07-06-2017,438,444,435,437.25,439.91,27842,1329,12248087,10474,37.62,9,-0.75
06-06-2017,431.1,457.45,427.5,434.5,433.85,803238,5671,348487281,644637,80.25,29.95,3.4
05-06-2017,436.9,437.9,428.25,429.95,432.25,19200,608,8299219,10050,52.34,9.65,-6.95
02-06-2017,435.05,437.4,432,433.8,434.6,8984,360,3904434,2860,31.83,5.4,-1.25
01-06-2017,441.4,448.45,430.55,433.45,436.82,27181,1025,11873213,9388,34.54,17.9,-7.95
31-05-2017,446,447.55,431.5,441,440.29,36955,1457,16271082,9746,26.37,16.05,-5
30-05-2017,442.6,445,431.55,442.2,438.41,32632,1004,14306342,9524,29.19,13.45,-0.4
29-05-2017,442.05,453.05,435,439.25,443.32,69281,1842,30713622,25310,36.53,18.05,-2.8
26-05-2017,443.15,457,437,440.9,444.83,44078,1716,19607284,12809,29.06,20,-2.25
25-05-2017,430,445,430,441.15,440.3,26830,1297,11813317,8569,31.94,15,11.15
24-05-2017,435.5,446.5,421.5,426.1,433.54,40130,1514,17398021,17963,44.76,25,-9.4
23-05-2017,453,458,431.25,434.55,441.98,44272,1887,19567270,12383,27.97,26.75,-18.45
22-05-2017,480,484.95,447,453.15,469.14,40011,1415,18770638,13300,33.24,37.95,-26.85
19-05-2017,501,508.4,473,475.25,484.14,96338,2682,46640662,42846,44.47,35.4,-25.75
18-05-2017,509,529.45,495.7,499.75,514,236332,6308,121473579,54775,23.18,33.75,-9.25
17-05-2017,477.1,496.7,476,491.45,486.5,74499,2114,36243429,22554,30.27,20.7,14.35
16-05-2017,468.4,478.55,463,475.5,470.65,28722,1009,13518097,8540,29.73,15.55,7.1
15-05-2017,450.9,484.9,449.55,469,474.28,77743,2231,36871587,12993,16.71,35.35,18.1
12-05-2017,464.85,466.95,443,446.65,453.03,39950,1696,18098436,20432,51.14,23.95,-18.2
11-05-2017,472.5,472.5,467,467.7,469.48,22436,637,10533274,10429,46.48,5.5,-4.8
10-05-2017,477.7,480,466.25,469.05,469.5,31133,1260,14616968,13523,43.44,13.75,-8.65
09-05-2017,480,484,471,471.5,472.8,32942,942,15574818,12193,37.01,13,-8.5
08-05-2017,464.45,483,464.3,477.9,472.98,71781,2104,33951285,17936,24.99,18.7,13.45
05-05-2017,431,475.6,429.05,459.55,458.96,183447,6984,84195043,29406,16.03,46.55,28.55
04-05-2017,421.95,430.5,421.95,427.55,426.45,15936,515,6795949,7007,43.97,8.55,5.6
03-05-2017,422.5,424.85,420.2,421.15,421.78,9831,384,4146541,4891,49.75,4.65,-1.35
02-05-2017,425.1,427.2,422,423.45,424.62,22683,811,9631766,9968,43.94,5.2,-1.65
28-04-2017,423.25,427.15,420,423,422.55,12235,444,5169905,5421,44.31,7.15,-0.25
27-04-2017,431.9,432.2,421.05,422.2,425.31,20918,779,8896672,8066,38.56,11.15,-9.7
26-04-2017,437.55,438.9,418.25,428.2,430.59,76309,2173,32857771,31090,40.74,20.65,-9.35
25-04-2017,439.9,442.8,432,433.95,436.72,37803,907,16509487,21603,57.15,10.8,-5.95
24-04-2017,431,441.55,428,434.25,433.95,126128,3596,54733828,48360,38.34,13.55,3.25
21-04-2017,404.65,419,404.45,413.55,411.73,49828,1772,20515672,15112,30.33,14.55,8.9
20-04-2017,405.5,409.2,394,406.85,402.38,25565,919,10286849,9122,35.68,15.2,1.35
19-04-2017,392.5,407.75,382,403.55,398.25,50477,1885,20102297,8523,16.88,25.75,11.05
18-04-2017,403.85,404.1,387.4,393.75,398.39,54448,1664,21691697,22254,40.87,16.7,-10.1
17-04-2017,373.8,412.6,367.5,400.15,394.54,206464,6463,81459333,45162,21.87,45.1,26.35
13-04-2017,367.25,374.75,366.45,370.75,370.96,18641,695,6915086,3554,19.07,8.3,3.5
12-04-2017,360,378,359.1,369.85,371.16,73401,2089,27243315,20355,27.73,18.9,9.85
11-04-2017,363,367.95,361.8,363.65,363.57,29623,997,10770151,12840,43.34,6.15,0.65
10-04-2017,358,366.5,358,362.15,362.02,33650,1131,12182057,10082,29.96,8.5,4.15
07-04-2017,359.5,367.05,353.65,355.65,361.82,50010,1285,18094456,18030,36.05,13.4,-3.85
06-04-2017,360.5,364.1,355.8,359.15,359.16,19039,663,6837968,5387,28.29,8.3,-1.35
05-04-2017,373.8,373.8,358.8,360,362.68,66552,1046,24137288,47480,71.34,15,-13.8
03-04-2017,352.8,373.4,348.4,366.7,361.4,49726,1741,17970899,13094,26.33,25,13.9
31-03-2017,355,357.75,349.2,350.95,353.25,20532,692,7252829,6765,32.95,8.55,-4.05
30-03-2017,346,358.2,346,353.15,352.46,35532,1339,12523679,8056,22.67,12.2,7.15
29-03-2017,343.7,347.8,340.6,341.5,344.71,11002,400,3792446,3297,29.97,7.2,-2.2
28-03-2017,347,353.05,337.1,339.5,343.51,29782,829,10230526,14043,47.15,15.95,-7.5
27-03-2017,351,351,341,342.85,345.34,5228,249,1805414,1652,31.6,10,-8.15
24-03-2017,361,361,345.3,349.85,352.35,26775,1083,9434215,11654,43.53,15.7,-11.15
23-03-2017,354,364.95,350.95,354.6,356.27,49368,2165,17588464,7842,15.88,14,0.6
22-03-2017,355.25,356.3,347.6,348.35,351.04,14302,645,5020619,6155,43.04,8.7,-6.9
21-03-2017,363.9,365.15,356,358.45,359.39,16505,608,5931755,5980,36.23,9.15,-5.45
20-03-2017,345,363.65,345,360.95,358.88,43104,1736,15469212,14341,33.27,18.65,15.95
17-03-2017,341.4,348,335.6,345.35,342.9,21251,941,7286945,5968,28.08,12.4,3.95
16-03-2017,337,346.8,336.5,343.45,342.93,32150,1264,11025332,10851,33.75,10.3,6.45
15-03-2017,322.1,337.5,322,333.85,330.43,44428,1958,14680397,10449,23.52,15.5,11.75
14-03-2017,329,329,320.4,321.55,323.31,10144,514,3279634,3671,36.19,8.6,-7.45
10-03-2017,324,328,314.9,318.4,319.24,22493,1057,7180584,5508,24.49,13.1,-5.6
09-03-2017,317.45,331.2,254,318.6,307.56,137712,4931,42354392,9629,6.99,77.2,1.15
08-03-2017,321.4,325.95,311,315.2,316.95,23630,1145,7489536,6509,27.55,14.95,-6.2
07-03-2017,312.4,320.85,311.8,318.45,317.16,22520,1234,7142461,3921,17.41,9.05,6.05
06-03-2017,322,327.8,305.05,309.2,316.04,18544,960,5860738,4867,26.25,22.75,-12.8
03-03-2017,323.8,329.3,317.2,319.65,322.38,14715,906,4743888,3480,23.65,12.1,-4.15
02-03-2017,329.75,339.7,319.6,323.2,330.95,66195,2542,21907044,11304,17.08,20.1,-6.55
01-03-2017,308.9,333.65,308,327.1,324.08,129463,5763,41956826,20062,15.5,25.65,18.2
28-02-2017,300,312.2,300,306,306.28,73366,3385,22470564,16013,21.83,12.2,6
27-02-2017,286.5,301.2,285.05,298.65,294.77,44882,1967,13229972,19541,43.54,16.15,12.15
23-02-2017,283.4,287,282.4,285.7,284.96,15028,704,4282310,6544,43.55,4.6,2.3
22-02-2017,287.45,294.8,282.75,284.1,288.24,28574,1475,8236046,8640,30.24,12.05,-3.35
21-02-2017,291.65,294,285.05,286.65,288.1,30966,1561,8921347,6144,19.84,8.95,-5
